SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR,Gross_PnL,Costs
2025-07-04 12:15:00+05:30,2025-07-04 12:20:00+05:30,300,BUY_PE,25400,159.05,2025-07-04 14:35:00+05:30,134.05,SL Hit,134.05,134.05,False,-25.0,-1962.5,-1875.0,87.5
2025-07-04 14:40:00+05:30,2025-07-04 14:45:00+05:30,300,BUY_CE,25400,184.25,2025-07-04 15:25:00+05:30,178.85,EOD Exit,162.43,162.43,False,-5.4,-492.5,-405.0,87.5
2025-07-07 10:30:00+05:30,2025-07-07 10:35:00+05:30,300,BUY_CE,25450,123.8,2025-07-07 10:45:00+05:30,131.8,Safe SL Hit,131.8,98.8,True,8.0,512.5,600.0,87.5
2025-07-07 11:00:00+05:30,2025-07-07 11:05:00+05:30,300,BUY_CE,25450,138.8,2025-07-07 12:00:00+05:30,118.16,SL Hit,118.16,118.16,False,-20.64,-1635.5,-1548.0,87.5
2025-07-07 12:10:00+05:30,2025-07-07 12:15:00+05:30,300,BUY_PE,25450,121.65,2025-07-07 13:10:00+05:30,108.81,SL Hit,108.81,108.81,False,-12.84,-1050.5,-963.0,87.5
2025-07-07 13:15:00+05:30,2025-07-07 13:20:00+05:30,300,BUY_CE,25450,126.4,2025-07-07 14:40:00+05:30,113.18,SL Hit,113.18,113.18,False,-13.22,-1079.0,-991.5,87.5
2025-07-07 14:45:00+05:30,2025-07-07 14:50:00+05:30,300,BUY_PE,25450,114.95,2025-07-07 15:25:00+05:30,107.15,EOD Exit,102.75,102.75,False,-7.8,-672.5,-585.0,87.5
2025-07-08 10:15:00+05:30,2025-07-08 10:20:00+05:30,300,BUY_CE,25450,110.15,2025-07-08 15:15:00+05:30,147.92,ATR Trail Hit,147.92,86.09,True,37.77,2745.25,2832.75,87.5
2025-07-09 10:15:00+05:30,2025-07-09 10:20:00+05:30,300,BUY_CE,25500,102.1,2025-07-09 14:20:00+05:30,77.67,SL Hit,77.67,77.67,False,-24.43,-1919.75,-1832.25,87.5
2025-07-09 14:25:00+05:30,2025-07-09 14:30:00+05:30,300,BUY_PE,25500,62.55,2025-07-09 14:35:00+05:30,72.55,Locked Profit Hit,72.55,49.31,True,10.0,662.5,750.0,87.5
2025-07-09 14:45:00+05:30,2025-07-09 14:50:00+05:30,300,BUY_PE,25500,75.95,2025-07-09 15:25:00+05:30,66.95,EOD Exit,55.54,55.54,False,-9.0,-762.5,-675.0,87.5
2025-07-10 10:15:00+05:30,2025-07-10 10:20:00+05:30,300,BUY_PE,25450,58.0,2025-07-10 10:45:00+05:30,69.0,MACD/EMA Exit,66.0,33.0,True,11.0,737.5,825.0,87.5
2025-07-10 10:50:00+05:30,2025-07-10 10:55:00+05:30,300,BUY_PE,25450,77.3,2025-07-10 11:00:00+05:30,85.3,Safe SL Hit,85.3,52.3,True,8.0,512.5,600.0,87.5
2025-07-10 11:15:00+05:30,2025-07-10 11:20:00+05:30,300,BUY_PE,25450,76.8,2025-07-10 11:25:00+05:30,86.8,Locked Profit Hit,86.8,51.8,True,10.0,662.5,750.0,87.5
2025-07-10 11:30:00+05:30,2025-07-10 11:35:00+05:30,300,BUY_PE,25450,82.3,2025-07-10 12:00:00+05:30,90.3,Safe SL Hit,90.3,57.3,True,8.0,512.5,600.0,87.5
2025-07-10 12:05:00+05:30,2025-07-10 12:10:00+05:30,300,BUY_PE,25450,89.85,2025-07-10 12:25:00+05:30,64.85,SL Hit,64.85,64.85,False,-25.0,-1962.5,-1875.0,87.5
2025-07-10 12:50:00+05:30,2025-07-10 12:55:00+05:30,300,BUY_PE,25450,62.8,2025-07-10 13:05:00+05:30,70.8,Safe SL Hit,70.8,37.8,True,8.0,512.5,600.0,87.5
2025-07-10 13:10:00+05:30,2025-07-10 13:15:00+05:30,300,BUY_PE,25450,69.85,2025-07-10 13:45:00+05:30,87.63,ATR Trail Hit,87.63,45.11,True,17.78,1246.0,1333.5,87.5
2025-07-10 13:55:00+05:30,2025-07-10 14:00:00+05:30,300,BUY_PE,25450,74.6,2025-07-10 14:15:00+05:30,49.6,SL Hit,49.6,49.6,False,-25.0,-1962.5,-1875.0,87.5
2025-07-10 14:25:00+05:30,2025-07-10 14:30:00+05:30,300,BUY_CE,25450,12.7,2025-07-10 15:00:00+05:30,0.93,SL Hit,0.93,0.93,False,-11.77,-970.25,-882.75,87.5
2025-07-10 15:10:00+05:30,2025-07-10 15:15:00+05:30,300,BUY_PE,25450,84.35,2025-07-10 15:25:00+05:30,94.35,EOD Exit,92.35,59.35,True,10.0,662.5,750.0,87.5
2025-07-11 10:15:00+05:30,2025-07-11 10:20:00+05:30,300,BUY_PE,25300,140.7,2025-07-11 10:35:00+05:30,150.7,Locked Profit Hit,150.7,116.29,True,10.0,662.5,750.0,87.5
2025-07-11 10:40:00+05:30,2025-07-11 10:45:00+05:30,300,BUY_PE,25300,160.65,2025-07-11 10:50:00+05:30,168.65,Safe SL Hit,168.65,137.44,True,8.0,512.5,600.0,87.5
2025-07-11 10:55:00+05:30,2025-07-11 11:00:00+05:30,300,BUY_PE,25300,181.4,2025-07-11 11:10:00+05:30,191.4,Locked Profit Hit,191.4,156.4,True,10.0,662.5,750.0,87.5
2025-07-11 11:15:00+05:30,2025-07-11 11:20:00+05:30,300,BUY_PE,25300,187.9,2025-07-11 11:25:00+05:30,195.9,Safe SL Hit,195.9,162.9,True,8.0,512.5,600.0,87.5
2025-07-11 11:40:00+05:30,2025-07-11 11:45:00+05:30,300,BUY_PE,25300,187.95,2025-07-11 12:00:00+05:30,197.95,Locked Profit Hit,197.95,162.95,True,10.0,662.5,750.0,87.5
2025-07-11 12:10:00+05:30,2025-07-11 12:15:00+05:30,300,BUY_PE,25300,185.9,2025-07-11 13:05:00+05:30,200.85,MACD/EMA Exit,195.9,162.15,True,14.95,1033.75,1121.25,87.5
2025-07-11 13:40:00+05:30,2025-07-11 13:45:00+05:30,300,BUY_PE,25300,194.35,2025-07-11 15:25:00+05:30,195.35,EOD Exit,171.69,171.69,False,1.0,-12.5,75.0,87.5
2025-07-14 10:20:00+05:30,2025-07-14 10:25:00+05:30,300,BUY_PE,25100,94.3,2025-07-14 10:30:00+05:30,104.8,MACD/EMA Exit,102.3,69.3,True,10.5,700.0,787.5,87.5
2025-07-14 10:35:00+05:30,2025-07-14 10:40:00+05:30,300,BUY_PE,25100,109.2,2025-07-14 12:05:00+05:30,125.05,ATR Trail Hit,125.05,85.69,True,15.85,1101.25,1188.75,87.5
2025-07-14 12:20:00+05:30,2025-07-14 12:25:00+05:30,300,BUY_PE,25100,125.6,2025-07-14 13:05:00+05:30,138.1,MACD/EMA Exit,135.6,106.5,True,12.5,850.0,937.5,87.5
2025-07-14 13:10:00+05:30,2025-07-14 13:15:00+05:30,300,BUY_PE,25100,135.6,2025-07-14 13:25:00+05:30,118.09,SL Hit,118.09,118.09,False,-17.51,-1400.75,-1313.25,87.5
2025-07-14 13:35:00+05:30,2025-07-14 13:40:00+05:30,300,BUY_PE,25100,122.6,2025-07-14 13:55:00+05:30,130.6,Safe SL Hit,130.6,104.23,True,8.0,512.5,600.0,87.5
2025-07-14 14:15:00+05:30,2025-07-14 14:20:00+05:30,300,BUY_CE,25100,92.5,2025-07-14 15:00:00+05:30,127.89,ATR Trail Hit,127.89,79.27,True,35.39,2566.75,2654.25,87.5
2025-07-14 15:10:00+05:30,2025-07-14 15:15:00+05:30,300,BUY_CE,25100,118.4,2025-07-14 15:25:00+05:30,114.0,EOD Exit,95.23,95.23,False,-4.4,-417.5,-330.0,87.5
2025-07-15 10:25:00+05:30,2025-07-15 10:30:00+05:30,300,BUY_CE,25150,79.55,2025-07-15 11:15:00+05:30,147.53,ATR Trail Hit,147.53,60.41,True,67.98,5011.0,5098.5,87.5
2025-07-15 11:40:00+05:30,2025-07-15 11:45:00+05:30,300,BUY_CE,25150,142.65,2025-07-15 13:15:00+05:30,117.65,SL Hit,117.65,117.65,False,-25.0,-1962.5,-1875.0,87.5
2025-07-15 13:45:00+05:30,2025-07-15 13:50:00+05:30,300,BUY_PE,25150,50.45,2025-07-15 14:05:00+05:30,58.45,Safe SL Hit,58.45,41.49,True,8.0,512.5,600.0,87.5
2025-07-15 14:20:00+05:30,2025-07-15 14:25:00+05:30,300,BUY_PE,25150,54.8,2025-07-15 15:15:00+05:30,43.39,SL Hit,43.39,43.39,False,-11.41,-943.25,-855.75,87.5
2025-07-16 10:15:00+05:30,2025-07-16 10:20:00+05:30,300,BUY_PE,25150,62.2,2025-07-16 10:50:00+05:30,70.2,Safe SL Hit,70.2,42.72,True,8.0,512.5,600.0,87.5
2025-07-16 12:10:00+05:30,2025-07-16 12:15:00+05:30,300,BUY_CE,25150,82.1,2025-07-16 12:50:00+05:30,102.14,ATR Trail Hit,102.14,62.49,True,20.04,1415.5,1503.0,87.5
2025-07-16 13:00:00+05:30,2025-07-16 13:05:00+05:30,300,BUY_CE,25150,103.55,2025-07-16 13:50:00+05:30,111.55,Safe SL Hit,111.55,81.84,True,8.0,512.5,600.0,87.5
2025-07-16 14:00:00+05:30,2025-07-16 14:05:00+05:30,300,BUY_CE,25150,107.75,2025-07-16 14:20:00+05:30,117.75,Locked Profit Hit,117.75,88.78,True,10.0,662.5,750.0,87.5
2025-07-16 14:50:00+05:30,2025-07-16 14:55:00+05:30,300,BUY_CE,25150,105.05,2025-07-16 15:00:00+05:30,113.05,Safe SL Hit,113.05,82.96,True,8.0,512.5,600.0,87.5
2025-07-17 10:15:00+05:30,2025-07-17 10:20:00+05:30,300,BUY_PE,25200,61.9,2025-07-17 11:20:00+05:30,36.9,SL Hit,36.9,36.9,False,-25.0,-1962.5,-1875.0,87.5
2025-07-17 12:15:00+05:30,2025-07-17 12:20:00+05:30,300,BUY_PE,25200,26.85,2025-07-17 13:25:00+05:30,34.85,Safe SL Hit,34.85,14.22,True,8.0,512.5,600.0,87.5
2025-07-17 13:45:00+05:30,2025-07-17 13:50:00+05:30,300,BUY_PE,25200,32.5,2025-07-17 14:15:00+05:30,55.12,ATR Trail Hit,55.12,16.75,True,22.62,1609.0,1696.5,87.5
2025-07-17 14:20:00+05:30,2025-07-17 14:25:00+05:30,300,BUY_PE,25200,52.55,2025-07-17 14:30:00+05:30,67.76,ATR Trail Hit,67.76,28.06,True,15.21,1053.25,1140.75,87.5
2025-07-17 14:40:00+05:30,2025-07-17 14:45:00+05:30,300,BUY_PE,25200,59.0,2025-07-17 14:50:00+05:30,77.69,ATR Trail Hit,77.69,34.0,True,18.69,1314.25,1401.75,87.5
2025-07-17 15:00:00+05:30,2025-07-17 15:05:00+05:30,300,BUY_PE,25200,90.4,2025-07-17 15:25:00+05:30,88.4,EOD Exit,65.4,65.4,False,-2.0,-237.5,-150.0,87.5
2025-07-18 10:15:00+05:30,2025-07-18 10:20:00+05:30,300,BUY_PE,25100,203.5,2025-07-18 10:30:00+05:30,211.5,Safe SL Hit,211.5,178.5,True,8.0,512.5,600.0,87.5
2025-07-18 10:40:00+05:30,2025-07-18 10:45:00+05:30,300,BUY_PE,25100,208.4,2025-07-18 11:00:00+05:30,216.4,Safe SL Hit,216.4,183.4,True,8.0,512.5,600.0,87.5
2025-07-18 11:10:00+05:30,2025-07-18 11:15:00+05:30,300,BUY_PE,25100,196.5,2025-07-18 11:40:00+05:30,212.55,MACD/EMA Exit,206.5,171.5,True,16.05,1116.25,1203.75,87.5
2025-07-18 11:45:00+05:30,2025-07-18 11:50:00+05:30,300,BUY_PE,25100,198.5,2025-07-18 12:15:00+05:30,210.2,MACD/EMA Exit,208.5,173.5,True,11.7,790.0,877.5,87.5
2025-07-18 12:20:00+05:30,2025-07-18 12:25:00+05:30,300,BUY_PE,25100,202.95,2025-07-18 13:40:00+05:30,180.51,SL Hit,180.51,180.51,False,-22.44,-1770.5,-1683.0,87.5
2025-07-18 13:45:00+05:30,2025-07-18 13:50:00+05:30,300,BUY_CE,25100,83.35,2025-07-18 14:35:00+05:30,91.35,Safe SL Hit,91.35,73.65,True,8.0,512.5,600.0,87.5
2025-07-18 14:50:00+05:30,2025-07-18 14:55:00+05:30,300,BUY_CE,25100,85.5,2025-07-18 15:25:00+05:30,90.35,EOD Exit,72.61,72.61,False,4.85,276.25,363.75,87.5
2025-07-21 10:20:00+05:30,2025-07-21 10:25:00+05:30,300,BUY_CE,25000,143.85,2025-07-21 10:35:00+05:30,153.85,Locked Profit Hit,153.85,118.85,True,10.0,662.5,750.0,87.5
2025-07-21 10:55:00+05:30,2025-07-21 11:00:00+05:30,300,BUY_CE,25000,158.8,2025-07-21 11:05:00+05:30,166.8,Safe SL Hit,166.8,133.8,True,8.0,512.5,600.0,87.5
2025-07-21 11:55:00+05:30,2025-07-21 12:00:00+05:30,300,BUY_CE,25000,143.7,2025-07-21 13:55:00+05:30,118.7,SL Hit,118.7,118.7,False,-25.0,-1962.5,-1875.0,87.5
2025-07-21 14:35:00+05:30,2025-07-21 14:40:00+05:30,300,BUY_PE,25000,72.5,2025-07-21 15:00:00+05:30,58.37,SL Hit,58.37,58.37,False,-14.13,-1147.25,-1059.75,87.5
2025-07-21 15:05:00+05:30,2025-07-21 15:10:00+05:30,300,BUY_CE,25000,153.1,2025-07-21 15:20:00+05:30,163.1,Locked Profit Hit,163.1,133.69,True,10.0,662.5,750.0,87.5
2025-07-22 10:15:00+05:30,2025-07-22 10:20:00+05:30,300,BUY_CE,25150,72.0,2025-07-22 11:05:00+05:30,50.59,SL Hit,50.59,50.59,False,-21.41,-1693.25,-1605.75,87.5
2025-07-22 11:30:00+05:30,2025-07-22 11:35:00+05:30,300,BUY_PE,25150,126.75,2025-07-22 12:20:00+05:30,103.77,SL Hit,103.77,103.77,False,-22.98,-1811.0,-1723.5,87.5
2025-07-22 12:30:00+05:30,2025-07-22 12:35:00+05:30,300,BUY_CE,25150,61.35,2025-07-22 13:15:00+05:30,51.8,SL Hit,51.8,51.8,False,-9.55,-803.75,-716.25,87.5
2025-07-22 13:30:00+05:30,2025-07-22 13:35:00+05:30,300,BUY_PE,25150,102.8,2025-07-22 14:25:00+05:30,112.8,Locked Profit Hit,112.8,87.8,True,10.0,662.5,750.0,87.5
2025-07-22 14:35:00+05:30,2025-07-22 14:40:00+05:30,300,BUY_PE,25150,116.5,2025-07-22 15:25:00+05:30,110.0,EOD Exit,97.37,97.37,False,-6.5,-575.0,-487.5,87.5
2025-07-23 11:00:00+05:30,2025-07-23 11:05:00+05:30,300,BUY_CE,25150,59.3,2025-07-23 11:20:00+05:30,46.69,SL Hit,46.69,46.69,False,-12.61,-1033.25,-945.75,87.5
2025-07-23 11:30:00+05:30,2025-07-23 11:35:00+05:30,300,BUY_CE,25150,50.3,2025-07-23 12:40:00+05:30,82.69,ATR Trail Hit,82.69,37.47,True,32.39,2341.75,2429.25,87.5
2025-07-23 12:50:00+05:30,2025-07-23 12:55:00+05:30,300,BUY_CE,25150,72.65,2025-07-23 13:50:00+05:30,83.55,MACD/EMA Exit,80.65,54.29,True,10.9,730.0,817.5,87.5
2025-07-23 13:55:00+05:30,2025-07-23 14:00:00+05:30,300,BUY_CE,25150,86.85,2025-07-23 14:15:00+05:30,94.85,Safe SL Hit,94.85,70.83,True,8.0,512.5,600.0,87.5
2025-07-23 14:30:00+05:30,2025-07-23 14:35:00+05:30,300,BUY_CE,25150,90.95,2025-07-23 15:00:00+05:30,98.95,Safe SL Hit,98.95,73.09,True,8.0,512.5,600.0,87.5
2025-07-24 10:25:00+05:30,2025-07-24 10:30:00+05:30,300,BUY_PE,25200,41.75,2025-07-24 11:25:00+05:30,94.32,ATR Trail Hit,94.32,26.6,True,52.57,3855.25,3942.75,87.5
2025-07-24 11:30:00+05:30,2025-07-24 11:35:00+05:30,300,BUY_PE,25200,103.4,2025-07-24 12:05:00+05:30,179.15,ATR Trail Hit,179.15,79.29,True,75.75,5593.75,5681.25,87.5
2025-07-24 12:35:00+05:30,2025-07-24 12:40:00+05:30,300,BUY_PE,25200,123.0,2025-07-24 12:55:00+05:30,153.6,MACD/EMA Exit,133.0,98.0,True,30.6,2207.5,2295.0,87.5
2025-07-24 13:00:00+05:30,2025-07-24 13:05:00+05:30,300,BUY_PE,25200,147.55,2025-07-24 13:45:00+05:30,122.55,SL Hit,122.55,122.55,False,-25.0,-1962.5,-1875.0,87.5
2025-07-24 13:55:00+05:30,2025-07-24 14:00:00+05:30,300,BUY_PE,25200,129.05,2025-07-24 14:05:00+05:30,104.05,SL Hit,104.05,104.05,False,-25.0,-1962.5,-1875.0,87.5
2025-07-25 10:15:00+05:30,2025-07-25 10:20:00+05:30,300,BUY_PE,24950,163.35,2025-07-25 10:30:00+05:30,171.35,Safe SL Hit,171.35,138.35,True,8.0,512.5,600.0,87.5
2025-07-25 10:35:00+05:30,2025-07-25 10:40:00+05:30,300,BUY_PE,24950,176.15,2025-07-25 11:45:00+05:30,184.15,Safe SL Hit,184.15,151.15,True,8.0,512.5,600.0,87.5
2025-07-25 11:50:00+05:30,2025-07-25 11:55:00+05:30,300,BUY_PE,24950,177.7,2025-07-25 12:20:00+05:30,189.4,MACD/EMA Exit,187.7,152.7,True,11.7,790.0,877.5,87.5
2025-07-25 12:50:00+05:30,2025-07-25 12:55:00+05:30,300,BUY_PE,24950,175.05,2025-07-25 13:30:00+05:30,190.8,MACD/EMA Exit,185.05,150.05,True,15.75,1093.75,1181.25,87.5
2025-07-25 13:35:00+05:30,2025-07-25 13:40:00+05:30,300,BUY_PE,24950,174.2,2025-07-25 14:25:00+05:30,182.2,Safe SL Hit,182.2,149.2,True,8.0,512.5,600.0,87.5
2025-07-25 14:45:00+05:30,2025-07-25 14:50:00+05:30,300,BUY_PE,24950,179.9,2025-07-25 15:25:00+05:30,176.05,EOD Exit,155.68,155.68,False,-3.85,-376.25,-288.75,87.5
2025-07-28 10:15:00+05:30,2025-07-28 10:20:00+05:30,300,BUY_CE,24800,177.25,2025-07-28 10:30:00+05:30,185.25,Safe SL Hit,185.25,152.25,True,8.0,512.5,600.0,87.5
2025-07-28 10:45:00+05:30,2025-07-28 10:50:00+05:30,300,BUY_PE,24800,107.95,2025-07-28 12:50:00+05:30,127.69,ATR Trail Hit,127.69,83.34,True,19.74,1393.0,1480.5,87.5
2025-07-28 12:55:00+05:30,2025-07-28 13:00:00+05:30,300,BUY_PE,24800,133.7,2025-07-28 13:35:00+05:30,180.83,ATR Trail Hit,180.83,110.66,True,47.13,3447.25,3534.75,87.5
2025-07-28 13:45:00+05:30,2025-07-28 13:50:00+05:30,300,BUY_PE,24800,169.5,2025-07-28 14:05:00+05:30,179.5,Locked Profit Hit,179.5,144.5,True,10.0,662.5,750.0,87.5
2025-07-28 14:10:00+05:30,2025-07-28 14:15:00+05:30,300,BUY_PE,24800,170.0,2025-07-28 15:25:00+05:30,156.85,EOD Exit,145.0,145.0,False,-13.15,-1073.75,-986.25,87.5
2025-07-29 10:15:00+05:30,2025-07-29 10:20:00+05:30,300,BUY_PE,24750,141.4,2025-07-29 10:30:00+05:30,151.4,Locked Profit Hit,151.4,116.4,True,10.0,662.5,750.0,87.5
2025-07-29 10:40:00+05:30,2025-07-29 10:45:00+05:30,300,BUY_PE,24750,150.35,2025-07-29 10:50:00+05:30,158.35,Safe SL Hit,158.35,125.35,True,8.0,512.5,600.0,87.5
2025-07-29 10:55:00+05:30,2025-07-29 11:00:00+05:30,300,BUY_PE,24750,147.3,2025-07-29 11:15:00+05:30,122.3,SL Hit,122.3,122.3,False,-25.0,-1962.5,-1875.0,87.5
2025-07-29 11:25:00+05:30,2025-07-29 11:30:00+05:30,300,BUY_CE,24750,73.85,2025-07-29 11:35:00+05:30,81.85,Safe SL Hit,81.85,58.79,True,8.0,512.5,600.0,87.5
2025-07-29 11:50:00+05:30,2025-07-29 11:55:00+05:30,300,BUY_CE,24750,66.2,2025-07-29 12:10:00+05:30,74.2,Safe SL Hit,74.2,50.03,True,8.0,512.5,600.0,87.5
2025-07-29 12:50:00+05:30,2025-07-29 12:55:00+05:30,300,BUY_CE,24750,77.45,2025-07-29 13:15:00+05:30,85.45,Safe SL Hit,85.45,62.3,True,8.0,512.5,600.0,87.5
2025-07-29 13:20:00+05:30,2025-07-29 13:25:00+05:30,300,BUY_CE,24750,81.0,2025-07-29 13:35:00+05:30,101.5,ATR Trail Hit,101.5,65.01,True,20.5,1450.0,1537.5,87.5
2025-07-29 13:40:00+05:30,2025-07-29 13:45:00+05:30,300,BUY_CE,24750,97.7,2025-07-29 14:05:00+05:30,128.15,ATR Trail Hit,128.15,77.59,True,30.45,2196.25,2283.75,87.5
2025-07-29 14:15:00+05:30,2025-07-29 14:20:00+05:30,300,BUY_CE,24750,125.3,2025-07-29 14:30:00+05:30,133.3,Safe SL Hit,133.3,100.3,True,8.0,512.5,600.0,87.5
2025-07-30 10:40:00+05:30,2025-07-30 10:45:00+05:30,300,BUY_PE,24850,96.8,2025-07-30 11:10:00+05:30,71.8,SL Hit,71.8,71.8,False,-25.0,-1962.5,-1875.0,87.5
2025-07-30 11:15:00+05:30,2025-07-30 11:20:00+05:30,300,BUY_CE,24850,87.45,2025-07-30 11:35:00+05:30,97.45,Locked Profit Hit,97.45,65.81,True,10.0,662.5,750.0,87.5
2025-07-30 11:45:00+05:30,2025-07-30 11:50:00+05:30,300,BUY_CE,24850,80.0,2025-07-30 11:55:00+05:30,90.0,Locked Profit Hit,90.0,55.0,True,10.0,662.5,750.0,87.5
2025-07-30 12:15:00+05:30,2025-07-30 12:20:00+05:30,300,BUY_CE,24850,80.3,2025-07-30 14:25:00+05:30,88.3,Safe SL Hit,88.3,55.3,True,8.0,512.5,600.0,87.5
2025-07-30 14:30:00+05:30,2025-07-30 14:35:00+05:30,300,BUY_CE,24850,92.35,2025-07-30 15:05:00+05:30,71.16,SL Hit,71.16,71.16,False,-21.19,-1676.75,-1589.25,87.5
2025-07-30 15:10:00+05:30,2025-07-30 15:15:00+05:30,300,BUY_PE,24850,48.45,2025-07-30 15:25:00+05:30,53.45,EOD Exit,37.28,37.28,False,5.0,287.5,375.0,87.5
2025-07-31 10:15:00+05:30,2025-07-31 10:20:00+05:30,300,BUY_PE,24700,64.3,2025-07-31 10:35:00+05:30,72.3,Safe SL Hit,72.3,39.3,True,8.0,512.5,600.0,87.5
2025-07-31 10:50:00+05:30,2025-07-31 10:55:00+05:30,300,BUY_CE,24700,57.75,2025-07-31 11:05:00+05:30,87.02,ATR Trail Hit,87.02,33.99,True,29.27,2107.75,2195.25,87.5
2025-07-31 11:15:00+05:30,2025-07-31 11:20:00+05:30,300,BUY_CE,24700,78.2,2025-07-31 11:25:00+05:30,110.34,ATR Trail Hit,110.34,53.2,True,32.14,2323.0,2410.5,87.5
2025-07-31 11:30:00+05:30,2025-07-31 11:35:00+05:30,300,BUY_CE,24700,130.5,2025-07-31 11:45:00+05:30,138.5,Safe SL Hit,138.5,105.5,True,8.0,512.5,600.0,87.5
2025-07-31 11:55:00+05:30,2025-07-31 12:00:00+05:30,300,BUY_CE,24700,120.9,2025-07-31 12:05:00+05:30,95.9,SL Hit,95.9,95.9,False,-25.0,-1962.5,-1875.0,87.5
2025-07-31 12:15:00+05:30,2025-07-31 12:20:00+05:30,300,BUY_CE,24700,154.65,2025-07-31 12:40:00+05:30,164.65,Locked Profit Hit,164.65,129.65,True,10.0,662.5,750.0,87.5
2025-07-31 12:50:00+05:30,2025-07-31 12:55:00+05:30,300,BUY_CE,24700,183.15,2025-07-31 13:40:00+05:30,246.4,ATR Trail Hit,246.4,158.15,True,63.25,4656.25,4743.75,87.5
2025-07-31 13:45:00+05:30,2025-07-31 13:50:00+05:30,300,BUY_CE,24700,235.85,2025-07-31 14:05:00+05:30,245.85,Locked Profit Hit,245.85,210.85,True,10.0,662.5,750.0,87.5
2025-07-31 15:05:00+05:30,2025-07-31 15:10:00+05:30,300,BUY_PE,24700,1.6,2025-07-31 15:25:00+05:30,0.1,EOD Exit,-0.33,-0.33,False,-1.5,-200.0,-112.5,87.5
2025-08-01 10:45:00+05:30,2025-08-01 10:50:00+05:30,300,BUY_PE,24750,140.65,2025-08-01 11:05:00+05:30,156.1,MACD/EMA Exit,150.65,115.65,True,15.45,1071.25,1158.75,87.5
2025-08-01 11:10:00+05:30,2025-08-01 11:15:00+05:30,300,BUY_PE,24750,164.65,2025-08-01 11:45:00+05:30,191.66,ATR Trail Hit,191.66,139.65,True,27.01,1938.25,2025.75,87.5
2025-08-01 11:55:00+05:30,2025-08-01 12:00:00+05:30,300,BUY_PE,24750,193.3,2025-08-01 12:05:00+05:30,201.3,Safe SL Hit,201.3,168.3,True,8.0,512.5,600.0,87.5
2025-08-01 12:25:00+05:30,2025-08-01 12:30:00+05:30,300,BUY_PE,24750,192.1,2025-08-01 12:35:00+05:30,205.7,MACD/EMA Exit,202.1,167.1,True,13.6,932.5,1020.0,87.5
2025-08-01 12:40:00+05:30,2025-08-01 12:45:00+05:30,300,BUY_PE,24750,207.25,2025-08-01 13:25:00+05:30,182.25,SL Hit,182.25,182.25,False,-25.0,-1962.5,-1875.0,87.5
2025-08-01 13:35:00+05:30,2025-08-01 13:40:00+05:30,300,BUY_PE,24750,210.15,2025-08-01 15:20:00+05:30,259.06,ATR Trail Hit,259.06,185.15,True,48.91,3580.75,3668.25,87.5
2025-08-04 10:25:00+05:30,2025-08-04 10:30:00+05:30,300,BUY_PE,24650,148.35,2025-08-04 11:00:00+05:30,123.35,SL Hit,123.35,123.35,False,-25.0,-1962.5,-1875.0,87.5
2025-08-04 11:15:00+05:30,2025-08-04 11:20:00+05:30,300,BUY_CE,24650,150.35,2025-08-04 12:40:00+05:30,160.35,Locked Profit Hit,160.35,125.35,True,10.0,662.5,750.0,87.5
2025-08-04 12:45:00+05:30,2025-08-04 12:50:00+05:30,300,BUY_CE,24650,154.45,2025-08-04 13:05:00+05:30,164.45,Locked Profit Hit,164.45,133.5,True,10.0,662.5,750.0,87.5
2025-08-04 13:15:00+05:30,2025-08-04 13:20:00+05:30,300,BUY_CE,24650,154.6,2025-08-04 13:45:00+05:30,171.85,ATR Trail Hit,171.85,132.3,True,17.25,1206.25,1293.75,87.5
2025-08-04 14:10:00+05:30,2025-08-04 14:15:00+05:30,300,BUY_CE,24650,169.65,2025-08-04 15:25:00+05:30,161.8,EOD Exit,144.65,144.65,False,-7.85,-676.25,-588.75,87.5
2025-08-05 10:15:00+05:30,2025-08-05 10:20:00+05:30,300,BUY_PE,24700,141.0,2025-08-05 10:30:00+05:30,151.0,Locked Profit Hit,151.0,116.0,True,10.0,662.5,750.0,87.5
2025-08-05 10:40:00+05:30,2025-08-05 10:45:00+05:30,300,BUY_PE,24700,148.8,2025-08-05 11:10:00+05:30,156.8,Safe SL Hit,156.8,123.8,True,8.0,512.5,600.0,87.5
2025-08-05 12:25:00+05:30,2025-08-05 12:30:00+05:30,300,BUY_CE,24700,77.85,2025-08-05 13:00:00+05:30,64.03,SL Hit,64.03,64.03,False,-13.82,-1124.0,-1036.5,87.5
2025-08-05 13:10:00+05:30,2025-08-05 13:15:00+05:30,300,BUY_PE,24700,133.45,2025-08-05 13:30:00+05:30,150.54,ATR Trail Hit,150.54,113.94,True,17.09,1194.25,1281.75,87.5
2025-08-05 13:40:00+05:30,2025-08-05 13:45:00+05:30,300,BUY_PE,24700,147.15,2025-08-05 14:05:00+05:30,155.15,Safe SL Hit,155.15,126.74,True,8.0,512.5,600.0,87.5
2025-08-05 15:10:00+05:30,2025-08-05 15:15:00+05:30,300,BUY_CE,24700,75.75,2025-08-05 15:25:00+05:30,69.45,EOD Exit,62.99,62.99,False,-6.3,-560.0,-472.5,87.5
